oui,isPrivate,companyName,companyAddress,countryCode,assignmentBlockSize,dateCreated,dateUpdated
C4:AC:59,0,"Murata Manufacturing Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C4:AC:AA,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
C4:AD:21,0,MEDIAEDGE Corporation,,,MA-L,2026-07-05,2026-07-05
C4:AD:34,0,Routerboard.com,,,MA-L,2026-07-05,2026-07-05
C4:AD:F1,0,GOPEACE Inc.,,,MA-L,2026-07-05,2026-07-05
C4:AE:12,0,"Samsung Electronics Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C4:B1:6B,0,Advantech Czech,,,MA-L,2026-07-05,2026-07-05
C4:B1:D9,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C4:B2:39,0,"Cisco Systems, Inc",,,MA-L,2026-07-05,2026-07-05
C4:B2:5B,0,"Ruijie Networks Co.,LTD",,,MA-L,2026-07-05,2026-07-05
C4:B3:01,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
C4:B3:49,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
C4:B3:6A,0,"Cisco Systems, Inc",,,MA-L,2026-07-05,2026-07-05
C4:B5:12,0,General Electric Digital Energy,,,MA-L,2026-07-05,2026-07-05
C4:B6:91,0,Angel Robotics,,,MA-L,2026-07-05,2026-07-05
C4:B7:57,0,"Alpsalpine Co,.Ltd",,,MA-L,2026-07-05,2026-07-05
C4:B8:B4,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C4:B9:CD,0,"Cisco Systems, Inc",,,MA-L,2026-07-05,2026-07-05
C4:BA:99,0,I+ME Actia Informatik und Mikro-Elektronik GmbH,,,MA-L,2026-07-05,2026-07-05
C4:BA:A3,0,"Beijing Winicssec Technologies Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C4:BB:03,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C4:BB:4C,0,Zebra Information Tech Co. Ltd,,,MA-L,2026-07-05,2026-07-05
C4:BB:89,0,"Shanghai High-Flying Electronics Technology Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C4:BB:EA,0,Pakedge Device and Software Inc,,,MA-L,2026-07-05,2026-07-05
C4:BC:D7,0,New Ryatek,,,MA-L,2026-07-05,2026-07-05
C4:BD:6A,0,SKF GmbH,,,MA-L,2026-07-05,2026-07-05
C4:BD:8D,0,"Shenzhen Chuangwei-Rgb Electronics Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C4:BD:E5,0,Intel Corporate,,,MA-L,2026-07-05,2026-07-05
C4:BE:84,0,Texas Instruments,,,MA-L,2026-07-05,2026-07-05
C4:BE:D4,0,Avaya Inc,,,MA-L,2026-07-05,2026-07-05
C4:BF:60,0,Tecno Mobile Limited,,,MA-L,2026-07-05,2026-07-05
C4:C0:0A,0,Microsoft Corporation,,,MA-L,2026-07-05,2026-07-05
C4:C0:63,0,"New H3C Technologies Co., Ltd",,,MA-L,2026-07-05,2026-07-05
C4:C0:AE,0,"Midori Electronic Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C4:C1:38,0,OWLink Technology Inc,,,MA-L,2026-07-05,2026-07-05
C4:C1:7D,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
C4:C1:9F,0,"National Oilwell Varco Instrumentation, Monitoring, and Optimization (NOV IMO)",,,MA-L,2026-07-05,2026-07-05
C4:C3:6B,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
C4:C5:63,0,Tecno Mobile Limited,,,MA-L,2026-07-05,2026-07-05
C4:C6:03,0,"Cisco Systems, Inc",,,MA-L,2026-07-05,2026-07-05
C4:C6:E6,0,"LCFC(Hefei) Electronics Technology co., ltd",,,MA-L,2026-07-05,2026-07-05
C4:C7:55,0,"Beijing HuaqinWorld Technology Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C4:C9:19,0,Energy Imports Ltd,,,MA-L,2026-07-05,2026-07-05
C4:C9:EC,0,Gugaoo HK Limited,,,MA-L,2026-07-05,2026-07-05
C4:CA:2B,0,Arista Networks,,,MA-L,2026-07-05,2026-07-05
C4:CA:67,0,"Chongqing ZQZER Technology Co., LTD",,,MA-L,2026-07-05,2026-07-05
C4:CA:D9,0,"Hangzhou H3C Technologies Co., Limited",,,MA-L,2026-07-05,2026-07-05
C4:CB:54,0,Fibocom Auto Inc.,,,MA-L,2026-07-05,2026-07-05
C4:CB:6B,0,"Airista Flow, Inc.",,,MA-L,2026-07-05,2026-07-05
C4:CB:76,0,Microsoft Corporation,,,MA-L,2026-07-05,2026-07-05
C4:CB:BE,0,Great Talent Technology Limited,,,MA-L,2026-07-05,2026-07-05
C4:CB:E1,0,Dell Inc.,,,MA-L,2026-07-05,2026-07-05
C4:CC:F9,0,zte corporation,,,MA-L,2026-07-05,2026-07-05
C4:CD:45,0,"Beijing Boomsense Technology CO.,LTD.",,,MA-L,2026-07-05,2026-07-05
C4:CD:50,0,"Shenzhen C-Data Technology Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C4:CD:82,0,"Hangzhou Lowan Information Technology Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C4:D0:E3,0,Intel Corporate,,,MA-L,2026-07-05,2026-07-05
C4:D1:97,0,Ventia Utility Services,,,MA-L,2026-07-05,2026-07-05
C4:D3:6A,0,Texas Instruments,,,MA-L,2026-07-05,2026-07-05
C4:D4:38,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C4:D4:89,0,"JiangSu Joyque Information Industry Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C4:D4:96,0,"Shenzhen Excelsecu Data Technology Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C4:D4:D0,0,Shenzhen Tecno Technology,,,MA-L,2026-07-05,2026-07-05
C4:D6:55,0,"Tercel technology co.,ltd",,,MA-L,2026-07-05,2026-07-05
C4:D6:66,0,Cisco Meraki,,,MA-L,2026-07-05,2026-07-05
C4:D6:D3,0,Dell Inc.,,,MA-L,2026-07-05,2026-07-05
C4:D7:38,0,"Huawei Device Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C4:D7:DC,0,"Zhejiang Weilai Jingling Artificial Intelligence Technology Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C4:D7:FD,0,"Bouffalo Lab (Nanjing) Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C4:D8:C8,0,Silicon Laboratories,,,MA-L,2026-07-05,2026-07-05
C4:D8:D4,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C4:D8:D5,0,Espressif Inc.,,,MA-L,2026-07-05,2026-07-05
C4:D8:F3,0,iZotope,,,MA-L,2026-07-05,2026-07-05
C4:D9:87,0,Intel Corporate,,,MA-L,2026-07-05,2026-07-05
C4:DA:26,0,Noblex Sa,,,MA-L,2026-07-05,2026-07-05
C4:DA:7D,0,Ivium Technologies B.V.,,,MA-L,2026-07-05,2026-07-05
C4:DB:04,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C4:DB:AD,0,Ring LLC,,,MA-L,2026-07-05,2026-07-05
C4:DD:57,0,Espressif Inc.,,,MA-L,2026-07-05,2026-07-05
C4:DE:7B,0,"Huawei Device Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C4:DE:E2,0,Espressif Inc.,,,MA-L,2026-07-05,2026-07-05
C4:DF:39,0,"Realme Chongqing Mobile Telecommunications Corp.,Ltd.",,,MA-L,2026-07-05,2026-07-05
C4:E0:32,0,IEEE 1904.1 Working Group,,,MA-L,2026-07-05,2026-07-05
C4:E0:DE,0,"Zhengzhou XindaJiean Information Technology Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
C4:E1:7C,0,U2S co.,,,MA-L,2026-07-05,2026-07-05
C4:E1:A1,0,"Guangdong Oppo Mobile Telecommunications Corp.,Ltd",,,MA-L,2026-07-05,2026-07-05
C4:E2:87,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C4:E3:9F,0,"Guangdong Oppo Mobile Telecommunications Corp.,Ltd",,,MA-L,2026-07-05,2026-07-05
C4:E3:CE,0,"EnGenius Technologies, Inc.",,,MA-L,2026-07-05,2026-07-05
C4:E5:06,0,"Piper Networks, Inc.",,,MA-L,2026-07-05,2026-07-05
C4:E5:10,0,"Mechatro, Inc.",,,MA-L,2026-07-05,2026-07-05
C4:E5:32,0,Arcadyan Corporation,,,MA-L,2026-07-05,2026-07-05
C4:E5:B1,0,Suzhou PanKore Integrated Circuit Technology Co. Ltd.,,,MA-L,2026-07-05,2026-07-05
C4:E7:33,0,Clear Align LLC,,,MA-L,2026-07-05,2026-07-05
C4:E7:AE,0,"Chengdu Meross Technology Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C4:E7:BE,0,"SCSpro Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C4:E9:0A,0,D-Link International,,,MA-L,2026-07-05,2026-07-05
C4:E9:2F,0,AB Sciex,,,MA-L,2026-07-05,2026-07-05
C4:E9:84,0,"Tp-Link Technologies Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
C4:EA:1D,0,Vantiva Technologies Belgium,,,MA-L,2026-07-05,2026-07-05
C4:EB:39,0,Sagemcom Broadband SAS,,,MA-L,2026-07-05,2026-07-05
C4:EB:41,0,Sagemcom Broadband SAS,,,MA-L,2026-07-05,2026-07-05
C4:EB:42,0,Sagemcom Broadband SAS,,,MA-L,2026-07-05,2026-07-05
C4:EB:43,0,Sagemcom Broadband SAS,,,MA-L,2026-07-05,2026-07-05
C4:EB:68,0,VusionGroup,,,MA-L,2026-07-05,2026-07-05
C4:EB:E3,0,Rrcn Sas,,,MA-L,2026-07-05,2026-07-05
C4:EB:FF,0,zte corporation,,,MA-L,2026-07-05,2026-07-05
C4:ED:BA,0,Texas Instruments,,,MA-L,2026-07-05,2026-07-05
C4:EE:AE,0,VSS Monitoring,,,MA-L,2026-07-05,2026-07-05
C4:EE:F5,0,II-VI Incorporated,,,MA-L,2026-07-05,2026-07-05
C4:EF:3D,0,"Samsung Electronics Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C4:EF:70,0,Home Skinovations,,,MA-L,2026-07-05,2026-07-05
C4:EF:BB,0,"LCFC(Hefei) Electronics Technology co., ltd",,,MA-L,2026-07-05,2026-07-05
C4:EF:DA,0,Honeywell,,,MA-L,2026-07-05,2026-07-05
C4:F0:35,0,"Hughes Network Systems, LLC",,,MA-L,2026-07-05,2026-07-05
C4:F0:81,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C4:F0:EC,0,"Fiberhome Telecommunication Technologies Co.,LTD",,,MA-L,2026-07-05,2026-07-05
C4:F1:22,0,Nexar Ltd.,,,MA-L,2026-07-05,2026-07-05
C4:F1:74,0,eero inc.,,,MA-L,2026-07-05,2026-07-05
C4:F1:D1,0,"Beijing Sogou Technology Development Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C4:F3:12,0,Texas Instruments,,,MA-L,2026-07-05,2026-07-05
C4:F4:45,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
C4:F4:64,0,Spica international,,,MA-L,2026-07-05,2026-07-05
C4:F5:7C,0,Brocade Communications Systems LLC,,,MA-L,2026-07-05,2026-07-05
C4:F5:A5,0,"Kumalift Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C4:F7:C1,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
C4:F7:D5,0,"Cisco Systems, Inc",,,MA-L,2026-07-05,2026-07-05
C4:F8:39,0,Actia Automotive,,,MA-L,2026-07-05,2026-07-05
C4:FB:AA,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C4:FB:C8,0,"Shenzhen Candour Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C4:FC:22,0,"Yealink(Xiamen) Network Technology Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
C4:FC:E4,0,DishTV NZ Ltd,,,MA-L,2026-07-05,2026-07-05
C4:FC:EF,0,"SambaNova Systems, Inc.",,,MA-L,2026-07-05,2026-07-05
C4:FD:E6,0,Drtech,,,MA-L,2026-07-05,2026-07-05
C4:FE:5B,0,"Guangdong Oppo Mobile Telecommunications Corp.,Ltd",,,MA-L,2026-07-05,2026-07-05
C4:FE:E2,0,AMICCOM Electronics Corporation,,,MA-L,2026-07-05,2026-07-05
C4:FF:1F,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C4:FF:22,0,"Huawei Device Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C4:FF:99,0,Intel Corporate,,,MA-L,2026-07-05,2026-07-05
C8:00:84,0,"Cisco Systems, Inc",,,MA-L,2026-07-05,2026-07-05
C8:02:10,0,LG Innotek,,,MA-L,2026-07-05,2026-07-05
C8:02:58,0,ITW GSE ApS,,,MA-L,2026-07-05,2026-07-05
C8:02:8F,0,"Nova Electronics (Shanghai) Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C8:02:A6,0,Beijing Newmine Technology,,,MA-L,2026-07-05,2026-07-05
C8:03:F5,0,Ruckus Wireless,,,MA-L,2026-07-05,2026-07-05
C8:05:9E,0,"Hefei Symboltek Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C8:05:A4,0,"Motorola(Wuhan) Mobility Technologies Communication Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C8:07:18,0,TDSi,,,MA-L,2026-07-05,2026-07-05
C8:07:39,0,NAKAYO Inc,,,MA-L,2026-07-05,2026-07-05
C8:08:73,0,Ruckus Wireless,,,MA-L,2026-07-05,2026-07-05
C8:08:8B,0,Arista Networks,,,MA-L,2026-07-05,2026-07-05
C8:08:E9,0,LG Electronics,,,MA-L,2026-07-05,2026-07-05
C8:09:A8,0,Intel Corporate,,,MA-L,2026-07-05,2026-07-05
C8:0A:35,0,"Qingdao Hisense Smart Life Technology Co., Ltd",,,MA-L,2026-07-05,2026-07-05
C8:0A:A9,0,Quanta Computer Inc.,,,MA-L,2026-07-05,2026-07-05
C8:0C:53,0,"China Mobile Group Device Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
C8:0C:C8,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C8:0D:32,0,Holoplot GmbH,,,MA-L,2026-07-05,2026-07-05
C8:0E:14,0,AVM Audiovisuelles Marketing und Computersysteme GmbH,,,MA-L,2026-07-05,2026-07-05
C8:0E:77,0,Le Shi Zhi Xin Electronic Technology (Tianjin) Limited,,,MA-L,2026-07-05,2026-07-05
C8:0E:95,0,OmniLync Inc.,,,MA-L,2026-07-05,2026-07-05
C8:10:2F,0,Netgear,,,MA-L,2026-07-05,2026-07-05
C8:10:72,0,BBPOS Limited,,,MA-L,2026-07-05,2026-07-05
C8:10:73,0,"Century Opticomm Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C8:12:0B,0,"Samsung Electronics Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C8:13:37,0,Juniper Networks,,,MA-L,2026-07-05,2026-07-05
C8:13:8B,0,"Shenzhen Skyworth Digital Technology CO., Ltd",,,MA-L,2026-07-05,2026-07-05
C8:14:51,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C8:14:79,0,"Samsung Electronics Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C8:14:B4,0,"Sichuan Tianyi Comheart Telecom Co.,LTD",,,MA-L,2026-07-05,2026-07-05
C8:15:4E,0,Intel Corporate,,,MA-L,2026-07-05,2026-07-05
C8:16:A5,0,Masimo Corporation,,,MA-L,2026-07-05,2026-07-05
C8:16:BD,0,"Qingdao Hisense Communications Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
C8:16:DA,0,"Realme Chongqing Mobile Telecommunications Corp.,Ltd.",,,MA-L,2026-07-05,2026-07-05
C8:17:39,0,Itel Mobile Limited,,,MA-L,2026-07-05,2026-07-05
C8:17:F5,0,"Nanjing Qinheng Microelectronics Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C8:19:F7,0,"Samsung Electronics Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C8:1A:FE,0,DLOGIC GmbH,,,MA-L,2026-07-05,2026-07-05
C8:1B:5C,0,BCTech,,,MA-L,2026-07-05,2026-07-05
C8:1B:6B,0,Innova Security,,,MA-L,2026-07-05,2026-07-05
C8:1C:FE,0,Zebra Technologies Inc.,,,MA-L,2026-07-05,2026-07-05
C8:1E:8E,0,ADV Security (S) Pte Ltd,,,MA-L,2026-07-05,2026-07-05
C8:1E:C2,0,Itel Mobile Limited,,,MA-L,2026-07-05,2026-07-05
C8:1E:E7,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
C8:1F:66,0,Dell Inc.,,,MA-L,2026-07-05,2026-07-05
C8:1F:BE,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C8:1F:E8,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
C8:1F:EA,0,Avaya Inc,,,MA-L,2026-07-05,2026-07-05
C8:20:8E,0,Storagedata,,,MA-L,2026-07-05,2026-07-05
C8:21:58,0,Intel Corporate,,,MA-L,2026-07-05,2026-07-05
C8:21:DA,0,"Shenzhen YOUHUA Technology Co., Ltd",,,MA-L,2026-07-05,2026-07-05
C8:24:78,0,Edifier International,,,MA-L,2026-07-05,2026-07-05
C8:24:96,0,"Jiangsu Yinhe Electronics Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
C8:25:E1,0,"Lemobile Information Technology (Beijing) Co., Ltd",,,MA-L,2026-07-05,2026-07-05
C8:26:91,0,"Arista Networks, Inc.",,,MA-L,2026-07-05,2026-07-05
C8:26:E2,0,China Dragon Technology Limited,,,MA-L,2026-07-05,2026-07-05
C8:28:32,0,"Beijing Xiaomi Electronics Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C8:28:E5,0,"Cisco Systems, Inc",,,MA-L,2026-07-05,2026-07-05
C8:29:2A,0,Barun Electronics,,,MA-L,2026-07-05,2026-07-05
C8:29:C8,0,Palo Alto Networks,,,MA-L,2026-07-05,2026-07-05
C8:2A:14,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
C8:2A:DD,0,"Google, Inc.",,,MA-L,2026-07-05,2026-07-05
C8:2A:F1,0,TCT mobile ltd,,,MA-L,2026-07-05,2026-07-05
C8:2B:6B,0,"shenzhen worldelite electronics co., LTD",,,MA-L,2026-07-05,2026-07-05
C8:2B:96,0,Espressif Inc.,,,MA-L,2026-07-05,2026-07-05
C8:2E:18,0,Espressif Inc.,,,MA-L,2026-07-05,2026-07-05
C8:2E:47,0,"Suzhou SmartChip Semiconductor Co., LTD",,,MA-L,2026-07-05,2026-07-05
C8:2E:94,0,"Halfa Enterprise Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C8:30:49,0,"Huawei Device Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C8:31:68,0,eZEX corporation,,,MA-L,2026-07-05,2026-07-05
C8:32:32,0,Hunting Innova,,,MA-L,2026-07-05,2026-07-05
C8:33:4B,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
C8:33:74,0,Zyxel Communications Corporation,,,MA-L,2026-07-05,2026-07-05
C8:33:E5,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C8:34:8E,0,Intel Corporate,,,MA-L,2026-07-05,2026-07-05
C8:34:E5,0,"Cisco Systems, Inc",,,MA-L,2026-07-05,2026-07-05
C8:35:B8,0,"Ericsson, EAB/RWI/K",,,MA-L,2026-07-05,2026-07-05
C8:36:A3,0,Gertec Brasil Ltda,,,MA-L,2026-07-05,2026-07-05
C8:38:70,0,"Samsung Electronics Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C8:39:AC,0,"Huawei Device Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C8:3A:1B,0,Toshiba TEC Corporation Inc,,,MA-L,2026-07-05,2026-07-05
C8:3A:35,0,"Tenda Technology Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C8:3A:6B,0,"Roku, Inc",,,MA-L,2026-07-05,2026-07-05
C8:3B:45,0,Jri,,,MA-L,2026-07-05,2026-07-05
C8:3C:85,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
C8:3D:97,0,Nokia Corporation,,,MA-L,2026-07-05,2026-07-05
C8:3D:D4,0,CyberTAN Technology Inc.,,,MA-L,2026-07-05,2026-07-05
C8:3D:DC,0,Xiaomi Communications Co Ltd,,,MA-L,2026-07-05,2026-07-05
C8:3D:FC,0,AlphaTheta Corporation,,,MA-L,2026-07-05,2026-07-05
C8:3E:99,0,Texas Instruments,,,MA-L,2026-07-05,2026-07-05
C8:3E:9E,0,"Huawei Device Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C8:3E:A7,0,KUNBUS GmbH,,,MA-L,2026-07-05,2026-07-05
C8:3F:26,0,Microsoft Corporation,,,MA-L,2026-07-05,2026-07-05
C8:3F:B4,0,Commscope,,,MA-L,2026-07-05,2026-07-05
C8:40:29,0,"Fiberhome Telecommunication Technologies Co.,LTD",,,MA-L,2026-07-05,2026-07-05
C8:40:52,0,PAX Computer Technology(Shenzhen) Ltd.,,,MA-L,2026-07-05,2026-07-05
C8:41:2E,0,"AM Telecom co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C8:41:8A,0,"Samsung Electronics.,LTD",,,MA-L,2026-07-05,2026-07-05
C8:45:29,0,"IMK Networks Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C8:45:44,0,"Asia Pacific CIS (Wuxi) Co, Ltd",,,MA-L,2026-07-05,2026-07-05
C8:45:8F,0,Wyler AG,,,MA-L,2026-07-05,2026-07-05
C8:47:09,0,"Cisco Systems, Inc",,,MA-L,2026-07-05,2026-07-05
C8:47:82,0,Areson Technology Corp.,,,MA-L,2026-07-05,2026-07-05
C8:47:8C,0,Beken Corporation,,,MA-L,2026-07-05,2026-07-05
C8:48:05,0,"Nintendo Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C8:48:F5,0,"MEDISON Xray Co., Ltd",,,MA-L,2026-07-05,2026-07-05
C8:4A:A0,0,Sony Interactive Entertainment Inc.,,,MA-L,2026-07-05,2026-07-05
C8:4B:D6,0,Dell Inc.,,,MA-L,2026-07-05,2026-07-05
C8:4C:75,0,"Cisco Systems, Inc",,,MA-L,2026-07-05,2026-07-05
C8:4C:78,0,zte corporation,,,MA-L,2026-07-05,2026-07-05
C8:4D:34,0,LIONS Taiwan Technology Inc.,,,MA-L,2026-07-05,2026-07-05
C8:4D:44,0,"Shenzhen Jiapeng Huaxiang Technology Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C8:4F:0E,0,Integrated Device Technology (Malaysia) Sdn. Bhd.,,,MA-L,2026-07-05,2026-07-05
C8:4F:86,0,Sophos Ltd,,,MA-L,2026-07-05,2026-07-05
C8:50:CE,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C8:50:E9,0,"Raisecom Technology CO., LTD",,,MA-L,2026-07-05,2026-07-05
C8:51:42,0,"Samsung Electronics Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C8:51:95,0,"Huawei Technologies Co.,Ltd",,,MA-L,2026-07-05,2026-07-05
C8:51:FB,0,"Extreme Networks, Inc.",,,MA-L,2026-07-05,2026-07-05
C8:52:61,0,Commscope,,,MA-L,2026-07-05,2026-07-05
C8:53:09,0,"LCFC(Hefei) Electronics Technology co., ltd",,,MA-L,2026-07-05,2026-07-05
C8:53:E1,0,"Douyin Vision Co., Ltd",,,MA-L,2026-07-05,2026-07-05
C8:54:4B,0,Zyxel Communications Corporation,,,MA-L,2026-07-05,2026-07-05
C8:54:A4,0,Infinix mobility limited,,,MA-L,2026-07-05,2026-07-05
C8:56:45,0,Intermas France,,,MA-L,2026-07-05,2026-07-05
C8:56:63,0,Sunflex Europe GmbH,,,MA-L,2026-07-05,2026-07-05
C8:58:6A,0,"Beijing Winner Microelectronics Co.,Ltd.",,,MA-L,2026-07-05,2026-07-05
C8:58:95,0,"Motorola Mobility LLC, a Lenovo Company",,,MA-L,2026-07-05,2026-07-05
C8:58:B3,0,Intel Corporate,,,MA-L,2026-07-05,2026-07-05
C8:58:C0,0,Intel Corporate,,,MA-L,2026-07-05,2026-07-05
C8:5A:9F,0,zte corporation,,,MA-L,2026-07-05,2026-07-05
C8:5A:CF,0,HP Inc.,,,MA-L,2026-07-05,2026-07-05
C8:5B:76,0,"LCFC(Hefei) Electronics Technology co., ltd",,,MA-L,2026-07-05,2026-07-05
C8:5B:A0,0,Shenzhen Qihu Intelligent Technology Company Limited,,,MA-L,2026-07-05,2026-07-05
C8:5C:CC,0,"Beijing Xiaomi Mobile Software Co., Ltd",,,MA-L,2026-07-05,2026-07-05
C8:5D:38,0,"HUMAX Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C8:5E:A9,0,Intel Corporate,,,MA-L,2026-07-05,2026-07-05
C8:60:00,0,ASUSTek COMPUTER INC.,,,MA-L,2026-07-05,2026-07-05
C8:60:8F,0,"Cisco Systems, Inc",,,MA-L,2026-07-05,2026-07-05
C8:61:D0,0,"Shen Zhen Ktc Technology.,Ltd.",,,MA-L,2026-07-05,2026-07-05
C8:63:40,0,Cisco Meraki,,,MA-L,2026-07-05,2026-07-05
C8:63:F1,0,Sony Interactive Entertainment Inc.,,,MA-L,2026-07-05,2026-07-05
C8:63:FC,0,Commscope,,,MA-L,2026-07-05,2026-07-05
C8:64:C7,0,zte corporation,,,MA-L,2026-07-05,2026-07-05
C8:66:2C,0,"Beijing Haitai Fangyuan High Technology Co,.Ltd.",,,MA-L,2026-07-05,2026-07-05
C8:66:4B,0,Aperion Technologies LLC,,,MA-L,2026-07-05,2026-07-05
C8:66:5D,0,"Extreme Networks, Inc.",,,MA-L,2026-07-05,2026-07-05
C8:67:5E,0,"Extreme Networks, Inc.",,,MA-L,2026-07-05,2026-07-05
C8:68:DE,0,"Huawei Device Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C8:69:CD,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
C8:6C:1E,0,Display Systems Ltd,,,MA-L,2026-07-05,2026-07-05
C8:6C:20,0,"Sichuan Tianyi Comheart Telecom Co.,LTD",,,MA-L,2026-07-05,2026-07-05
C8:6C:3D,0,Amazon Technologies Inc.,,,MA-L,2026-07-05,2026-07-05
C8:6C:87,0,Zyxel Communications Corporation,,,MA-L,2026-07-05,2026-07-05
C8:6C:9A,0,SNUC System,,,MA-L,2026-07-05,2026-07-05
C8:6C:B6,0,"Optcom Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C8:6E:08,0,Intel Corporate,,,MA-L,2026-07-05,2026-07-05
C8:6F:1D,0,"Apple, Inc.",,,MA-L,2026-07-05,2026-07-05
C8:70:23,0,Altice Labs,,,MA-L,2026-07-05,2026-07-05
C8:70:D4,0,"IBO Technology Co,Ltd",,,MA-L,2026-07-05,2026-07-05
C8:71:1F,0,"Suzhou Tesien Technology Co., Ltd.",,,MA-L,2026-07-05,2026-07-05
C8:71:25,0,Johnson Outdoors Marine Electronics d/b/a Minnkota,,,MA-L,2026-07-05,2026-07-05
C8:72:48,0,Aplicom Oy,,,MA-L,2026-07-05,2026-07-05
C8:72:7E,0,Nokia,,,MA-L,2026-07-05,2026-07-05
C8:73:24,0,Sow Cheng Technology Co. Ltd.,,,MA-L,2026-07-05,2026-07-05
